"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT","actual_count_dev","ACTUAL_COUNT_avg","state_rank","count_of_cases_per_group","count_of_cases_per_state","total_cases_per_state","offense_name_binary","log_actual_count","squared_JUVENILE_CLEARED_COUNT","log_JUVENILE_CLEARED_COUNT","sqrt_CLEARED_COUNT"
2014,"FL0410000","Manatee","","County","FL","Florida","South Atlantic","MANATEE","South","9A","MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-110.9333333,174.9333333,102,312,166,27556,1,4.17438726989564,0,0,8
2014,"FL0410000","Manatee","","County","FL","Florida","South Atlantic","MANATEE","South","9A","MSA counties 100,000 or over","HTIS","Human Trafficking","Involuntary Servitude",0,64,0,0,-174.9333333,174.9333333,102,312,166,27556,0,0,0,0,0
2014,"FL0480000","Orange","","County","FL","Florida","South Atlantic","ORANGE","South","9A","MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",320,0,320,0,145.0666667,174.9333333,102,312,166,27556,1,5.77144112313002,0,0,17.8885438199983
2014,"FL0490000","Osceola","","County","FL","Florida","South Atlantic","OSCEOLA","South","9A","MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",256,0,256,0,81.06666667,174.9333333,102,312,166,27556,1,5.54907608489522,0,0,16
2014,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-110.9333333,174.9333333,34.5,312,86,7396,1,4.17438726989564,0,0,0
2014,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-110.9333333,174.9333333,34.5,312,86,7396,0,4.17438726989564,0,0,0
2014,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over","HTIS","Human Trafficking","Involuntary Servitude",192,0,64,0,17.06666667,174.9333333,271,312,478,228484,0,5.26269018890489,0,0,8
2014,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",320,0,128,0,145.0666667,174.9333333,271,312,478,228484,1,5.77144112313002,0,0,11.3137084989848
2014,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over","HTIS","Human Trafficking","Involuntary Servitude",192,0,0,0,17.06666667,174.9333333,271,312,478,228484,0,5.26269018890489,0,0,0
2014,"MN0600000","Polk","","County","MN","Minnesota","West North Central","POLK","Midwest","9C","MSA counties from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,0,64,252,50,273,74529,1,4.17438726989564,0,0,0
2014,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,128,0,9.142857143,118.8571429,95.5,210,111,12321,1,4.85981240436167,0,0,11.3137084989848
2014,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999","HTIS","Human Trafficking","Involuntary Servitude",128,0,0,0,9.142857143,118.8571429,95.5,210,111,12321,0,4.85981240436167,0,0,0
2014,"FL0310000","Indian River","","County","FL","Florida","South Atlantic","INDIAN RIVER","South","9B","MSA counties from 25,000 thru 99,999","HTIS","Human Trafficking","Involuntary Servitude",192,0,192,0,73.14285714,118.8571429,144,210,166,27556,0,5.26269018890489,0,0,13.856406460551
2014,"IL0600000","Madison","","County","IL","Illinois","East North Central","MADISON","Midwest","9B","MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,0,0,9.142857143,118.8571429,57,210,100,10000,1,4.85981240436167,0,0,0
2014,"MO0100000","Boone","","County","MO","Missouri","West North Central","BOONE","Midwest","9B","MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,64,-54.85714286,118.8571429,50,210,86,7396,1,4.17438726989564,4096,4.17438726989564,8
2014,"TX0360000","Chambers","","County","TX","Texas","West South Central","CHAMBERS","South","9B","MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,128,0,9.142857143,118.8571429,350,210,478,228484,1,4.85981240436167,0,0,11.3137084989848
2014,"TX2120000","Smith","","County","TX","Texas","West South Central","SMITH","South","9B","MSA counties from 25,000 thru 99,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,64,-54.85714286,118.8571429,350,210,478,228484,0,4.17438726989564,4096,4.17438726989564,8
2014,"IL0165N00","Union Pacific Railroad:","Cook County","Other","IL","Illinois","East North Central","COOK","Midwest","9D","MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",14,0,0,0,-138.3333333,152.3333333,43.5,138,100,10000,0,2.70805020110221,0,0,0
2014,"IL0849700","Illinois State Police","","State Police","IL","Illinois","East North Central","SANGAMON","Midwest","9D","MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",416,0,0,0,263.6666667,152.3333333,43.5,138,100,10000,1,6.0330862217988,0,0,0
2014,"TNTHP0100","Department of Safety","","State Police","TN","Tennessee","East South Central","NOT SPECIFIED","South","9D","MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",27,0,27,0,-125.3333333,152.3333333,80,138,117,13689,1,3.3322045101752,0,0,5.19615242270663
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","NOT SPECIFIED","West","8A","Non-MSA counties 100,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",90,0,30,0,0,90,12,11,15,450,1,4.51085950651685,0,0,5.47722557505166
2014,"IL0790000","Randolph","","County","IL","Illinois","East North Central","RANDOLPH","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-32,96,66.5,86,100,10000,1,4.17438726989564,0,0,0
2014,"IL0790000","Randolph","","County","IL","Illinois","East North Central","RANDOLPH","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-32,96,66.5,86,100,10000,0,4.17438726989564,0,0,0
2014,"TN0460000","Johnson","","County","TN","Tennessee","East South Central","JOHNSON","South","8C","Non-MSA counties from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-32,96,92,86,117,13689,1,4.17438726989564,0,0,0
2014,"TX1250000","Jim Wells","","County","TX","Texas","West South Central","JIM WELLS","South","8C","Non-MSA counties from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",192,0,192,0,96,96,384,86,478,228484,0,5.26269018890489,0,0,13.856406460551
2014,"TX1240000","Jim Hogg","","County","TX","Texas","West South Central","JIM HOGG","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-85.33333333,149.3333333,308,141,478,228484,0,4.17438726989564,0,0,8
2014,"TX1420000","La Salle","","County","TX","Texas","West South Central","LA SALLE","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-85.33333333,149.3333333,308,141,478,228484,0,4.17438726989564,0,0,8
2014,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",320,0,0,0,170.6666667,149.3333333,308,141,478,228484,0,5.77144112313002,0,0,0
2015,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",1152,0,0,0,-851.2,2003.2,4.5,77,100,10000,1,7.05012252026906,0,0,0
2015,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-1939.2,2003.2,4.5,77,100,10000,0,4.17438726989564,0,0,0
2015,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",13056,64,2816,64,11052.8,2003.2,5.5,77,33,1089,1,9.47707966740804,4096,4.17438726989564,53.0659966456864
2015,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",128,0,0,0,-1875.2,2003.2,5.5,77,33,1089,0,4.85981240436167,0,0,0
2015,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","COLLIN, DALLAS, DENTON","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",1344,0,576,0,-659.2,2003.2,21.5,77,478,228484,1,7.20414929203594,0,0,24
2015,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","COLLIN, DALLAS, DENTON","South","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",0,64,0,0,-2003.2,2003.2,21.5,77,478,228484,0,0,0,0,0
2015,"TXHPD0000","Houston","","City","TX","Texas","West South Central","FORT BEND, HARRIS, MONTGOMERY","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",384,0,320,0,-1619.2,2003.2,21.5,77,478,228484,1,5.95324333428778,0,0,17.8885438199983
2015,"TXHPD0000","Houston","","City","TX","Texas","West South Central","FORT BEND, HARRIS, MONTGOMERY","South","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",2688,0,2368,0,684.8,2003.2,21.5,77,478,228484,0,7.89692465626886,0,0,48.6621002423858
2015,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","BEXAR, MEDINA","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",896,0,128,0,-1107.2,2003.2,21.5,77,478,228484,1,6.7990558620588,0,0,11.3137084989848
2015,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","BEXAR, MEDINA","South","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",320,0,0,0,-1683.2,2003.2,21.5,77,478,228484,0,5.77144112313002,0,0,0
2015,"MN0020100","Anoka","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-40.27777778,104.2777778,168.5,319,273,74529,1,4.17438726989564,0,0,0
2015,"MN0020400","Columbia Heights","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-40.27777778,104.2777778,168.5,319,273,74529,1,4.17438726989564,0,0,8
2015,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,0,192,0,87.72222222,104.2777778,168.5,319,273,74529,1,5.26269018890489,0,0,13.856406460551
2015,"MN0180100","Brainerd","","City","MN","Minnesota","West North Central","CROW WING","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,0,0,0,87.72222222,104.2777778,168.5,319,273,74529,1,5.26269018890489,0,0,0
2015,"MN0190300","Hastings","","City","MN","Minnesota","West North Central","DAKOTA, WASHINGTON","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",448,0,384,0,343.7222222,104.2777778,168.5,319,273,74529,1,6.10702288774225,0,0,19.5959179422654
2015,"MN0240100","Albert Lea","","City","MN","Minnesota","West North Central","FREEBORN","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-40.27777778,104.2777778,168.5,319,273,74529,1,4.17438726989564,0,0,8
2015,"MN0270800","Golden Valley","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-40.27777778,104.2777778,168.5,319,273,74529,1,4.17438726989564,0,0,0
2015,"MN0272900","Champlin","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",52,0,0,0,-52.27777778,104.2777778,168.5,319,273,74529,1,3.97029191355212,0,0,0
2015,"MN0820200","Forest Lake","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",58,0,0,0,-46.27777778,104.2777778,168.5,319,273,74529,1,4.07753744390572,0,0,0
2015,"MN0860100","Buffalo","","City","MN","Minnesota","West North Central","WRIGHT","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",53,0,0,0,-51.27777778,104.2777778,168.5,319,273,74529,1,3.98898404656427,0,0,0
2015,"MO0954100","Jennings","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-40.27777778,104.2777778,54,319,86,7396,1,4.17438726989564,0,0,0
2015,"OH0571300","Vandalia","","City","OH","Ohio","East North Central","MONTGOMERY","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,128,0,23.72222222,104.2777778,21,319,36,2592,1,4.85981240436167,0,0,11.3137084989848
2015,"OK0550200","Del City","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-40.27777778,104.2777778,31.5,319,38,1444,1,4.17438726989564,0,0,8
2015,"OK0550800","Warr Acres","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-40.27777778,104.2777778,31.5,319,38,1444,1,4.17438726989564,0,0,0
2015,"TX0613100","Trophy Club","","City","TX","Texas","West South Central","DENTON, TARRANT","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",66,0,0,0,-38.27777778,104.2777778,364.5,319,478,228484,1,4.20469261939097,0,0,0
2015,"TX2201100","Forest Hill","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,128,0,23.72222222,104.2777778,364.5,319,478,228484,1,4.85981240436167,0,0,11.3137084989848
2015,"TX2202600","Watauga","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",48,0,0,0,-56.27777778,104.2777778,364.5,319,478,228484,1,3.89182029811063,0,0,0
2015,"TX2202900","White Settlement","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-40.27777778,104.2777778,364.5,319,478,228484,0,4.17438726989564,0,0,0
2015,"CO0031100","Centennial","","City","CO","Colorado","Mountain","ARAPAHOE","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",22,0,0,0,-157.6190476,179.6190476,66.5,378,111,12321,0,3.13549421592915,0,0,0
2015,"CO0300400","Lakewood","","City","CO","Colorado","Mountain","JEFFERSON","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",54,0,0,0,-125.6190476,179.6190476,66.5,378,111,12321,1,4.00733318523247,0,0,0
2015,"MA0091100","Cambridge","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-115.6190476,179.6190476,29,378,113,12769,0,4.17438726989564,0,0,8
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",832,0,768,0,652.3809524,179.6190476,47,378,273,74529,1,6.72503364216684,0,0,27.712812921102
2015,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",640,0,320,0,460.3809524,179.6190476,26,378,33,1089,1,6.46302945692067,0,0,17.8885438199983
2015,"TN0330100","Chattanooga","","City","TN","Tennessee","East South Central","HAMILTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-115.6190476,179.6190476,63.5,378,117,13689,1,4.17438726989564,0,0,0
2015,"TN0330100","Chattanooga","","City","TN","Tennessee","East South Central","HAMILTON","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-115.6190476,179.6190476,63.5,378,117,13689,0,4.17438726989564,0,0,0
2015,"TN0470100","Knoxville","","City","TN","Tennessee","East South Central","KNOX","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",320,0,0,0,140.3809524,179.6190476,63.5,378,117,13689,1,5.77144112313002,0,0,0
2015,"TN0630100","Clarksville","","City","TN","Tennessee","East South Central","MONTGOMERY","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-115.6190476,179.6190476,63.5,378,117,13689,1,4.17438726989564,0,0,0
2015,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,0,0,-51.61904762,179.6190476,254.5,378,478,228484,1,4.85981240436167,0,0,0
2015,"TX0571100","Garland","","City","TX","Texas","West South Central","COLLIN, DALLAS, ROCKWALL","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-115.6190476,179.6190476,254.5,378,478,228484,1,4.17438726989564,0,0,0
2015,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-115.6190476,179.6190476,254.5,378,478,228484,1,4.17438726989564,0,0,8
2015,"TX0571800","Mesquite","","City","TX","Texas","West South Central","DALLAS, KAUFMAN","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,128,0,-51.61904762,179.6190476,254.5,378,478,228484,1,4.85981240436167,0,0,11.3137084989848
2015,"TX0610600","Lewisville","","City","TX","Texas","West South Central","DALLAS, DENTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-115.6190476,179.6190476,254.5,378,478,228484,1,4.17438726989564,0,0,0
